Class,Area (ABD),Area (Filled),Aspect Ratio,Average Blue,Average Green,Average Red,Biovolume (Cylinder),Biovolume (P. Spheroid),Biovolume (Sphere),Calibration Factor,Capture ID,Capture X,Capture Y,Ch1 Area,Ch1 Peak,Ch1 Width,Ch2 Area,Ch2 Peak,Ch2 Width,Ch2/Ch1 Ratio,Circle Fit,Circularity,Circularity (Hu),Compactness,Convex Perimeter,Convexity,Diameter (ABD),Diameter (ESD),Diameter (FD),Edge Gradient,Elapsed Time,Elongation,Feret Angle Max,Feret Angle Min,Fiber Curl,Fiber Straightness,Geodesic Aspect Ratio,Geodesic Length,Geodesic Thickness,Group ID,Image Height,Image Width,Intensity,Length,Particles Per Chain,Perimeter,Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Roughness,Scatter Area,Scatter Peak,Scatter Width,Sigma Intensity,Sphere Complement,Sphere Count,Sphere Unknown,Sphere Volume,Sum Intensity,Symmetry,Transparency,UUID,Volume (ABD),Volume (ESD),Width
Detritus and decomposing,126.5116,126.5116,0.3766,160.7447,160.4658,160.3316,893.6980,655.0218,1070.4329,0.7254,2079,392,1362,7.2644,4.4602,1000.0000,7.3384,4.6914,1000.0000,0.2312,0.3272,0.3768,0.5822,2.6536,62.5739,0.8306,12.6917,18.4171,12.6917,46.0104,840.8290,6.1747,-50.0000,30.0000,0.4460,0.6916,0.1620,35.1380,5.6907,1328,54,49,126.8105,24.3009,1,81.6572,1.0017,0.9974,0.9992,1.3050,0.0000,0.0000,0.0000,18.5199,0.0000,0,0.0000,0.0000,48188.0000,0.3538,0.3109,81E096306A8B11ED8FA800301809E817,1070.4329,3270.8631,8.3421
Detritus and decomposing,225.2538,225.2538,0.7099,158.8358,158.9179,158.9606,2496.3501,2813.5627,2543.1495,0.7254,2080,664,1165,7.1110,4.3333,1000.0000,7.2296,4.5784,1000.0000,0.2452,0.3425,0.5646,0.7921,1.7712,78.8230,0.8013,16.9352,23.6158,16.9352,77.5385,841.0000,3.2575,5.0000,80.0000,0.0733,0.9317,0.3070,32.3094,9.9184,1329,46,65,115.9031,30.1041,2,84.4557,0.9995,1.0008,1.0003,1.0715,0.0000,0.0000,0.0000,47.8707,0.0000,0,0.0000,0.0000,70585.0000,0.3702,0.2829,81E0991F6A8B11ED8FA800301809E817,2543.1495,6896.1486,14.8707
Detritus and decomposing,262.9891,283.5891,0.3358,145.4640,145.3905,145.0519,3311.0855,1801.6402,3208.2671,0.7254,2081,258,113,7.1830,4.3943,1000.0000,7.3346,4.6507,1000.0000,0.2563,0.2457,0.5587,0.5870,1.7899,83.8672,0.9933,18.2989,25.1673,19.0020,104.0256,841.7660,3.3220,-85.0000,5.0000,0.0000,1.0185,0.3010,35.9661,10.8266,1330,74,40,95.0159,36.6327,1,93.5854,1.0005,0.9972,0.9977,1.1159,0.0000,0.0000,0.0000,26.1635,0.0000,0,0.0000,0.0000,65941.0000,0.8118,0.2729,81E09BFD6A8B11ED8FA800301809E817,3208.2671,8346.6286,10.5183
Detritus and decomposing,692.3680,834.7780,0.9297,152.5287,152.5762,152.5787,7554.4008,21631.2501,13704.6915,0.7254,2082,320,1512,7.2025,4.4035,1000.0000,7.3228,4.6510,1000.0000,0.2475,0.1722,0.2373,0.8747,4.2133,121.5960,0.8501,29.6909,37.2775,32.6017,37.6895,842.1570,11.1468,30.0000,-45.0000,1.6359,0.3794,0.0897,106.1213,9.5204,1331,74,76,148.8297,40.2597,1,231.2833,0.9997,1.0003,1.0000,1.9021,0.0000,0.0000,0.0000,25.9018,0.0000,0,0.0000,0.0000,241253.0000,0.3993,0.2035,81E09EE96A8B11ED8FA800301809E817,13704.6915,27123.0771,34.4565
Detritus and decomposing,538.3018,550.9424,0.6261,156.4722,155.4598,154.4498,9723.5440,7717.1853,9395.1245,0.7254,2083,670,1595,7.3858,4.5022,1000.0000,7.4800,4.7118,1000.0000,0.2095,0.5283,0.6760,0.8770,1.4794,101.5380,0.9583,26.1799,30.7892,26.4855,39.2279,842.3910,2.1913,-90.0000,-15.0000,0.0000,1.0130,0.4563,39.0284,17.8105,1332,80,55,148.3114,39.5343,2,113.6779,1.0065,0.9871,0.9935,1.1196,0.0000,0.0000,0.0000,36.7424,0.0000,0,0.0000,0.0000,191915.0000,0.7718,0.1497,81E0A1D76A8B11ED8FA800301809E817,9395.1245,15282.4800,20.6739
Detritus and decomposing,252.2888,277.7557,0.7292,140.0910,139.8896,139.8254,2246.4471,3810.0875,3014.4693,0.7254,2088,117,213,7.3964,4.5476,1000.0000,7.5003,4.7841,1000.0000,0.2365,0.4600,0.3495,0.8113,2.8614,80.8168,0.7472,17.9227,24.2404,18.8056,56.2647,843.8290,6.8431,40.0000,-30.0000,0.8809,0.5317,0.1461,51.1650,7.4768,1333,60,58,141.2194,27.2025,3,117.2836,1.0014,0.9981,0.9995,1.4512,0.0000,0.0000,0.0000,33.8318,0.0000,0,0.0000,0.0000,94617.0000,0.3605,0.2606,81E0B2776A8B11ED8FA800301809E817,3014.4693,7457.9704,18.4977
Detritus and decomposing,98.0032,105.3631,0.8037,160.3633,159.8489,159.1865,1400.6759,710.8468,729.8344,0.7254,2089,559,972,7.4288,4.5869,1000.0000,7.5337,4.7805,1000.0000,0.1936,0.8435,0.9246,0.9707,1.0816,43.2473,1.0000,11.1706,12.3318,11.5824,37.1186,844.1410,1.0000,70.0000,0.0000,0.0000,1.2263,1.0000,12.1269,12.1269,1334,42,39,158.9936,14.8707,1,48.5075,1.0032,0.9927,0.9959,1.1216,0.0000,0.0000,0.0000,36.4657,0.0000,0,0.0000,0.0000,49447.0000,0.8394,0.0942,81E0B5636A8B11ED8FA800301809E817,729.8344,981.9244,10.5183
Detritus and decomposing,95.9696,95.9696,0.2533,165.3562,165.5784,165.7320,683.8003,231.3943,707.2358,0.7254,2090,1032,1729,7.4655,4.6005,1000.0000,7.5648,4.8069,1000.0000,0.2064,0.2455,0.4086,0.4523,2.4475,58.3155,0.9203,11.0541,17.0872,11.0541,110.2824,844.2660,5.5075,60.0000,-25.0000,0.1899,0.8404,0.1816,29.7792,5.4071,1335,56,40,112.9052,25.0263,1,70.3726,0.9987,1.0023,1.0009,1.2068,0.0000,0.0000,0.0000,31.3762,0.0000,0,0.0000,0.0000,34549.0000,0.6063,0.3531,81E0B8786A8B11ED8FA800301809E817,707.2358,2612.2295,4.7151
Detritus and decomposing,95.9696,95.9696,0.8202,143.0490,142.4248,141.7288,1293.1224,633.3842,707.2358,0.7254,2091,644,82,7.3592,4.4936,1000.0000,7.4497,4.7196,1000.0000,0.2260,0.8339,0.9070,0.9688,1.1026,41.9892,1.0000,11.0541,11.8885,11.0541,23.3214,844.6410,1.0000,-30.0000,-90.0000,0.0000,1.1365,1.0000,11.8082,11.8082,1336,39,42,117.5556,13.4199,1,47.2328,1.0044,0.9908,0.9951,1.1249,0.0000,0.0000,0.0000,7.7116,0.0000,0,0.0000,0.0000,35972.0000,0.7579,0.0702,81E0BB6D6A8B11ED8FA800301809E817,707.2358,879.7916,10.5183
Detritus and decomposing,216.8844,216.8844,0.2057,159.9424,159.7356,159.4661,870.6071,2145.6307,2402.7365,0.7254,2093,815,933,7.3989,4.5230,1000.0000,7.5047,4.7551,1000.0000,0.2321,0.0000,0.1190,0.2258,8.4016,119.3723,0.5228,16.6176,36.5118,16.6176,79.0679,845.5320,24.3532,75.0000,0.0000,0.6090,0.6215,0.0411,86.9525,3.5705,1337,98,43,136.3915,54.0423,1,181.0459,1.0013,0.9970,0.9983,1.5166,0.0000,0.0000,0.0000,25.5160,0.0000,0,0.0000,0.0000,80471.0000,0.3057,0.5449,81E0C1476A8B11ED8FA800301809E817,2402.7365,25485.8049,13.4199
Detritus and decomposing,177.1907,177.1907,0.5379,152.6673,152.3968,152.0481,1608.4235,2091.1773,1774.2917,0.7254,2098,253,794,7.5251,4.5946,1000.0000,7.5923,4.7893,1000.0000,0.1947,0.3276,0.4798,0.6100,2.0844,74.5291,0.6916,15.0202,22.2053,15.0202,85.6061,846.8910,4.3166,-90.0000,15.0000,0.3074,0.7649,0.2317,33.6667,7.7993,1910,60,52,124.9399,25.7517,2,82.9320,1.0018,0.9959,0.9977,1.1127,0.0000,0.0000,0.0000,26.4865,0.0000,0,0.0000,0.0000,62345.0000,0.4230,0.3236,81E0CFB96A8B11ED8FA800301809E817,1774.2917,5732.8233,19.2231
Detritus and decomposing,121.0826,121.0826,0.5920,159.8992,160.3215,160.6076,1486.1446,749.1590,1002.2740,0.7254,2099,168,1221,7.1741,4.3983,1000.0000,7.3508,4.6399,1000.0000,0.2417,0.6289,0.6968,0.8433,1.4351,50.3418,0.9709,12.4164,14.4677,12.4164,82.6761,847.4380,2.0115,-65.0000,10.0000,0.1090,0.9017,0.4971,19.7093,9.7983,1338,46,41,121.1008,17.7723,1,59.0152,0.9974,1.0044,1.0018,1.1723,0.0000,0.0000,0.0000,53.5513,0.0000,0,0.0000,0.0000,44444.0000,0.8035,0.1418,81E0D2A46A8B11ED8FA800301809E817,1002.2740,1585.6127,9.7929
Detritus and decomposing,79.4905,79.4905,0.5664,160.8151,160.8755,160.6604,272.8356,2466.6745,533.1346,0.7254,2100,888,1753,7.4971,4.6625,1000.0000,7.5704,4.8124,1000.0000,0.1499,0.5572,0.1282,0.3101,7.8028,59.5771,0.5181,10.0603,17.4701,10.0603,81.1377,848.2500,22.4688,0.0000,70.0000,1.5300,0.3953,0.0445,55.9746,2.4912,1339,43,55,139.0075,22.1247,1,116.9315,0.9996,0.9990,0.9987,1.9627,0.0000,0.0000,0.0000,19.8207,0.0000,0,0.0000,0.0000,36837.0000,0.5441,0.4241,81E0D6706A8B11ED8FA800301809E817,533.1346,2791.7792,11.9691
Detritus and decomposing,103.7225,103.7225,0.9884,161.1692,160.8800,160.4308,1343.1101,790.0111,794.6451,0.7254,2101,304,1640,5.1427,4.0114,36.0000,5.0106,4.0515,36.0000,0.0401,0.9468,0.9392,0.9991,1.0647,42.1379,1.0000,11.4919,11.9288,11.4919,104.9286,848.7970,1.0000,80.0000,30.0000,0.0000,1.0616,1.0000,11.9584,11.9584,1340,41,41,126.6862,12.6945,1,47.8337,1.0018,0.9954,0.9972,1.1352,0.0000,0.0000,0.0000,50.7028,0.0000,0,0.0000,0.0000,41173.0000,0.9132,0.0366,81E0D94E6A8B11ED8FA800301809E817,794.6451,888.7690,11.2437
Detritus and decomposing,392.6620,433.6578,0.7313,157.4061,157.0888,156.3214,7910.7276,5974.2782,5853.1836,0.7254,2102,106,1075,5.2685,3.9853,55.0000,5.6785,4.5109,55.0000,0.5256,0.6862,0.7265,0.9227,1.3765,86.7292,0.9687,22.3596,26.1547,23.4979,85.7479,848.9540,1.7545,-85.0000,5.0000,0.0693,0.9352,0.5700,31.4151,17.9058,162,64,54,123.5918,29.3787,1,98.6419,1.0020,0.9931,0.9951,1.1374,0.0000,0.0000,0.0000,37.0456,0.0000,0,0.0000,0.0000,121120.0000,0.7404,0.1451,81E0DC776A8B11ED8FA800301809E817,5853.1836,9368.0209,20.6739
Detritus and decomposing,202.8490,202.8490,0.9577,168.2222,168.8029,169.1720,3811.1850,2294.2008,2173.3165,0.7254,2103,919,1131,4.9828,3.5540,100.0000,5.9714,4.3590,100.0000,0.8050,0.7795,0.8046,0.9556,1.2429,59.8781,1.0000,16.0709,17.6514,16.0709,66.3976,849.1100,1.0000,25.0000,0.0000,0.0000,1.0926,1.0000,16.9300,16.9300,69,49,46,115.9570,18.4977,1,67.7200,0.9966,1.0056,1.0022,1.1310,0.0000,0.0000,0.0000,53.0635,0.0000,0,0.0000,0.0000,64704.0000,0.6793,0.0895,81E0DF686A8B11ED8FA800301809E817,2173.3165,2879.6260,15.5961
Detritus and decomposing,722.7416,880.7521,0.7591,146.8243,147.0332,147.2499,23603.0641,17237.7253,14616.3312,0.7254,2105,908,432,5.8072,3.9778,118.0000,6.0252,4.3344,118.0000,0.3566,0.7233,0.8620,0.9501,1.1602,114.8230,1.0000,30.3352,35.0610,33.4874,32.5782,849.2190,1.0000,-30.0000,60.0000,0.0000,1.2716,1.0000,31.0904,31.0904,163,68,77,142.9846,39.5343,1,124.3616,0.9986,1.0029,1.0015,1.0831,0.0000,0.0000,0.0000,32.3759,0.0000,0,0.0000,0.0000,240929.0000,0.7882,0.1348,81E0E5726A8B11ED8FA800301809E817,14616.3312,22566.8800,30.1041
Detritus and decomposing,93.5357,93.5357,0.4807,164.9233,165.2633,165.3133,583.2027,862.3457,680.5029,0.7254,2106,977,1462,7.0672,4.3288,1000.0000,7.2469,4.5974,1000.0000,0.2686,0.3407,0.3387,0.5254,2.9522,57.2697,0.6912,10.9130,16.6439,10.9130,92.4945,850.1100,7.1346,70.0000,-25.0000,0.6233,0.6160,0.1402,33.5601,4.7038,1341,51,46,132.8600,20.6739,1,76.5279,0.9979,1.0024,1.0003,1.3363,0.0000,0.0000,0.0000,41.8723,0.0000,0,0.0000,0.0000,39858.0000,0.1980,0.3443,81E0EF9B6A8B11ED8FA800301809E817,680.5029,2414.1481,10.5183
Detritus and decomposing,195.4254,195.4254,0.3318,160.3623,160.1645,160.2366,861.4906,1944.8036,2055.1110,0.7254,2107,387,1074,4.4431,3.5117,59.0000,5.7723,4.3676,59.0000,0.8558,0.0513,0.1480,0.4060,6.7568,93.5606,0.6775,15.7741,28.2100,15.7741,32.6131,851.1250,19.1750,-90.0000,5.0000,0.8688,0.5351,0.0522,73.8829,3.8531,70,81,41,154.0185,39.5343,3,155.4720,1.0012,0.9992,1.0005,1.6617,0.0000,0.0000,0.0000,20.9322,0.0000,0,0.0000,0.0000,83324.0000,0.4074,0.4408,81E0F2A06A8B11ED8FA800301809E817,2055.1110,11754.6007,9.7929
Detritus and decomposing,126.5116,136.5965,0.8249,148.1711,147.5868,147.0000,2217.9031,1095.8104,1070.4329,0.7254,2109,962,463,4.6123,3.5931,48.0000,5.6990,4.3173,48.0000,0.7243,0.8222,0.8357,0.9648,1.1966,49.3853,1.0000,12.6917,14.2461,13.1879,38.8824,853.5940,1.0000,20.0000,-75.0000,0.0000,1.1547,1.0000,14.1346,14.1346,71,42,45,129.1289,16.3215,1,56.5385,1.0040,0.9921,0.9960,1.1448,0.0000,0.0000,0.0000,18.7359,0.0000,0,0.0000,0.0000,49069.0000,0.6839,0.1091,81E0F8646A8B11ED8FA800301809E817,1070.4329,1513.8471,11.9691
Detritus and decomposing,137.0183,137.0183,0.5125,160.1704,159.6173,158.8519,1342.9068,870.6538,1206.5124,0.7254,2110,812,588,5.0751,3.9671,39.0000,5.5112,4.2691,39.0000,0.3020,0.4645,0.5597,0.7531,1.7866,54.6185,0.9375,13.2082,15.9185,13.2082,34.3176,854.1250,3.3107,-90.0000,5.0000,0.3315,0.7510,0.3021,26.5622,8.0232,1342,52,40,135.5605,19.9485,1,69.1708,1.0035,0.9918,0.9952,1.2664,0.0000,0.0000,0.0000,23.3641,0.0000,0,0.0000,0.0000,54902.0000,0.4618,0.1703,81E0FB4C6A8B11ED8FA800301809E817,1206.5124,2112.0541,10.5183
Detritus and decomposing,120.2496,120.2496,0.5037,166.7068,167.3205,167.8822,917.3905,952.5147,991.9486,0.7254,2111,812,1759,5.1831,3.8079,35.0000,5.3362,4.1392,35.0000,0.3313,0.4028,0.4254,0.6369,2.3509,57.5987,0.7668,12.3736,16.8253,12.3736,28.0549,854.1720,5.1930,-80.0000,0.0000,0.5276,0.6546,0.1926,31.5814,6.0816,1343,52,40,135.1178,20.6739,2,75.3260,0.9963,1.0071,1.0034,1.3078,0.0000,0.0000,0.0000,14.8573,0.0000,0,0.0000,0.0000,49318.0000,0.4014,0.2646,81E0FF116A8B11ED8FA800301809E817,991.9486,2493.9239,11.2437
Detritus and decomposing,86.6799,90.3019,0.4603,166.6007,166.9293,167.2933,912.5794,385.1106,607.0741,0.7254,2112,914,1333,5.7829,4.0395,102.0000,6.1891,4.4544,102.0000,0.4148,0.5202,0.6210,0.7280,1.6104,46.5063,0.9701,10.5054,13.2789,10.7227,88.6957,854.8910,2.6869,-65.0000,40.0000,0.1919,0.8390,0.3722,20.3187,7.5621,164,45,41,127.4452,17.0469,1,55.7615,0.9980,1.0042,1.0022,1.1990,0.0000,0.0000,0.0000,22.5743,0.0000,0,0.0000,0.0000,36067.0000,0.6582,0.2089,81E101DD6A8B11ED8FA800301809E817,607.0741,1225.9705,7.6167
Detritus and decomposing,161.2639,166.4143,0.3781,153.8225,153.5974,153.4502,1456.0546,919.6457,1540.5274,0.7254,2113,258,914,7.0696,4.3024,1000.0000,7.0117,4.5268,1000.0000,0.2243,0.3084,0.4664,0.6154,2.1442,67.3223,0.8885,14.3293,19.8679,14.5563,39.4950,855.0000,4.5147,-90.0000,0.0000,0.2015,0.8323,0.2215,33.5567,7.4328,1344,63,38,139.0974,27.9279,1,81.9790,1.0015,0.9976,0.9990,1.2177,0.0000,0.0000,0.0000,23.2644,0.0000,0,0.0000,0.0000,64263.0000,0.4358,0.2788,81E104C26A8B11ED8FA800301809E817,1540.5274,4106.3363,9.7929
Detritus and decomposing,95.1575,104.9527,0.9325,160.1382,159.4934,158.7105,1491.4359,797.0602,698.2780,0.7254,2114,665,848,4.3896,3.5334,31.0000,5.5120,4.5679,31.0000,1.0345,0.8718,0.8840,0.9817,1.1312,43.3305,1.0000,11.0072,12.2512,11.5598,53.1833,855.5940,1.0000,20.0000,-90.0000,0.0000,1.0837,1.0000,12.3834,12.3834,72,40,42,124.9803,13.4199,1,49.5334,1.0040,0.9911,0.9951,1.1432,0.0000,0.0000,0.0000,17.7041,0.0000,0,0.0000,0.0000,37994.0000,0.7492,0.1015,81E107A66A8B11ED8FA800301809E817,698.2780,962.7965,11.2437
Detritus and decomposing,313.3359,359.2373,0.5552,162.7357,162.2159,161.6973,6669.5072,3742.5565,4172.3336,0.7254,2115,906,1582,4.2393,3.4529,33.0000,5.5554,4.3286,33.0000,0.8758,0.5116,0.7532,0.8253,1.3276,80.9823,1.0000,19.9738,24.3211,21.3868,61.1081,856.2970,1.5076,-85.0000,0.0000,0.0000,1.0952,0.6633,26.8238,17.7927,73,64,45,152.0012,29.3787,1,89.2330,1.0032,0.9936,0.9968,1.1019,0.0000,0.0000,0.0000,33.1472,0.0000,0,0.0000,0.0000,122513.0000,0.6673,0.1787,81E10ACB6A8B11ED8FA800301809E817,4172.3336,7532.6118,14.8707
Detritus and decomposing,79.8879,79.8879,0.7027,151.8346,151.6842,151.4323,1087.2568,419.4671,537.1377,0.7254,2116,449,448,7.3032,4.4288,1000.0000,7.4805,4.7305,1000.0000,0.3018,0.7799,0.8850,0.9376,1.1299,38.9412,1.0000,10.0855,10.8608,10.0855,66.8333,856.4850,1.0000,70.0000,0.0000,0.0000,1.2041,1.0000,11.1450,11.1450,1345,42,36,95.0677,13.4199,1,44.5801,1.0010,0.9974,0.9983,1.1448,0.0000,0.0000,0.0000,27.6164,0.0000,0,0.0000,0.0000,25288.0000,0.8985,0.0714,81E10DA06A8B11ED8FA800301809E817,537.1377,670.7954,8.3421
Detritus and decomposing,553.7536,584.2572,0.7159,155.8237,155.2494,154.4725,8210.3535,9367.5689,9802.5393,0.7254,2117,652,1445,2.8463,2.8463,2.0000,4.2417,4.1339,2.0000,1.2876,0.6033,0.5348,0.9098,1.8698,102.8328,0.9027,26.5530,31.2527,27.2745,37.2115,857.1570,3.5962,85.0000,0.0000,0.4010,0.7138,0.2781,51.3236,14.2718,74,74,59,125.3911,36.6327,2,131.1906,1.0037,0.9913,0.9950,1.2758,0.0000,0.0000,0.0000,19.2791,0.0000,0,0.0000,0.0000,166394.0000,0.5439,0.1504,81E1108C6A8B11ED8FA800301809E817,9802.5393,15983.0319,25.0263
Detritus and decomposing,129.8645,133.6471,0.1431,158.0902,157.9356,157.5284,480.8446,577.2247,1113.2679,0.7254,2118,954,719,4.9156,3.6639,40.0000,5.6518,4.3830,40.0000,0.7191,0.0000,0.1192,0.1720,8.3918,110.2656,0.5016,12.8588,33.5901,13.0447,49.2983,857.5160,24.3224,75.0000,-10.0000,0.3938,0.7174,0.0411,71.2814,2.9307,75,94,38,156.2938,51.1407,2,148.4242,1.0010,0.9964,0.9974,1.3461,0.0000,0.0000,0.0000,25.1083,0.0000,0,0.0000,0.0000,60642.0000,0.3024,0.6172,81E1136D6A8B11ED8FA800301809E817,1113.2679,19844.0619,8.3421
Detritus and decomposing,113.6075,117.3388,0.5543,161.4183,161.3123,161.1060,1912.3579,660.9269,910.9070,0.7254,2122,697,1031,5.1670,3.8207,35.0000,5.6327,4.2795,35.0000,0.4588,0.6124,0.8175,0.8260,1.2233,48.6710,1.0000,12.0270,14.0244,12.2229,66.2063,859.6720,1.0000,50.0000,-50.0000,0.0000,1.3750,1.0000,13.4532,13.4532,1809,47,40,138.4871,18.4977,1,53.8129,1.0007,0.9981,0.9987,1.1056,0.0000,0.0000,0.0000,27.0144,0.0000,0,0.0000,0.0000,48332.0000,0.7469,0.1424,81E11F286A8B11ED8FA800301809E817,910.9070,1444.2803,9.7929
Detritus and decomposing,280.8956,309.2672,0.9366,144.5981,144.1662,143.7221,3008.3971,5855.0983,3541.4514,0.7254,2123,825,153,7.1757,4.4160,1000.0000,7.2227,4.6572,1000.0000,0.2412,0.1624,0.4347,0.7937,2.3002,90.7675,0.7245,18.9116,27.3839,19.8437,52.7364,859.9540,5.0275,-80.0000,35.0000,0.3052,0.7662,0.1989,45.9179,9.1334,1346,72,56,119.2207,35.1819,2,110.1025,1.0030,0.9939,0.9969,1.2130,0.0000,0.0000,0.0000,29.0097,0.0000,0,0.0000,0.0000,87508.0000,0.1426,0.3094,81E121FC6A8B11ED8FA800301809E817,3541.4514,10751.8239,22.1247
Detritus and decomposing,228.7853,238.5195,0.7077,150.0016,148.9951,148.0162,4186.6996,2256.1774,2603.1913,0.7254,2124,844,536,7.2106,4.4132,1000.0000,7.2324,4.6088,1000.0000,0.1957,0.7380,0.8654,0.9379,1.1555,63.0469,1.0000,17.0675,18.4776,17.4268,63.4815,860.0000,1.0000,5.0000,-85.0000,0.0000,1.2665,1.0000,17.4687,17.4687,1347,46,54,142.8558,22.1247,1,69.8748,1.0068,0.9868,0.9934,1.1083,0.0000,0.0000,0.0000,40.7934,0.0000,0,0.0000,0.0000,88142.0000,0.7886,0.0763,81E125C56A8B11ED8FA800301809E817,2603.1913,3303.1765,14.8707
Detritus and decomposing,256.7432,256.7432,0.2479,159.4368,159.7176,159.9662,1976.8925,1475.0276,3094.6543,0.7254,2125,634,714,7.0661,4.3084,1000.0000,7.1130,4.5626,1000.0000,0.2542,0.0000,0.3353,0.4068,2.9824,89.4545,0.8548,18.0803,26.9405,18.0803,76.3262,860.0320,7.2311,-75.0000,20.0000,0.3357,0.7487,0.1383,50.8669,7.0344,1348,74,49,114.5456,38.0835,1,115.8026,0.9982,1.0033,1.0016,1.2945,0.0000,0.0000,0.0000,30.2907,0.0000,0,0.0000,0.0000,77891.0000,0.3069,0.3289,81E128AD6A8B11ED8FA800301809E817,3094.6543,10238.0677,9.0675
Detritus and decomposing,300.6901,313.7882,0.2960,164.8985,164.8599,164.7982,2564.9955,3357.3014,3922.3157,0.7254,2126,789,1019,4.6668,3.7239,35.0000,5.4580,4.1941,35.0000,0.4702,0.0232,0.3371,0.3910,2.9663,103.2318,0.7333,19.5666,31.3736,19.9882,60.3826,860.1250,7.1795,-90.0000,0.0000,0.2581,0.7948,0.1393,55.2154,7.6907,165,85,45,120.0154,43.8867,1,125.8124,1.0002,0.9994,0.9996,1.2187,0.0000,0.0000,0.0000,17.4335,0.0000,0,0.0000,0.0000,93372.0000,0.2864,0.3763,81E12B786A8B11ED8FA800301809E817,3922.3157,16169.2402,14.8707
Detritus and decomposing,89.0926,89.0926,0.6397,154.8962,155.3945,155.5260,906.1096,523.8155,632.5961,0.7254,2127,628,258,4.6124,3.7547,56.0000,5.7122,4.3993,56.0000,0.6446,0.6514,0.6257,0.8493,1.5981,44.8161,0.9863,10.6506,12.7751,10.6506,73.5077,860.5470,2.6423,20.0000,-70.0000,0.2853,0.7780,0.3785,20.0454,7.5864,166,40,45,115.8097,15.5961,1,55.2637,0.9968,1.0041,1.0008,1.2331,0.0000,0.0000,0.0000,36.7550,0.0000,0,0.0000,0.0000,33469.0000,0.6699,0.1663,81E12E606A8B11ED8FA800301809E817,632.5961,1091.6704,8.3421
Detritus and decomposing,161.6925,161.6925,0.8400,143.2657,142.3261,141.2959,2340.8361,1392.5027,1546.6734,0.7254,2129,1003,60,5.1295,3.8415,72.0000,5.9599,4.4953,72.0000,0.6538,0.8655,0.9239,0.9822,1.0823,51.5433,1.0000,14.3483,14.9312,14.3483,27.3913,861.5160,1.0000,35.0000,-70.0000,0.0000,1.1845,1.0000,14.3911,14.3911,167,45,44,107.6026,17.0469,1,57.5644,1.0066,0.9863,0.9928,1.1168,0.0000,0.0000,0.0000,15.9863,0.0000,0,0.0000,0.0000,49820.0000,0.8395,0.0390,81E134816A8B11ED8FA800301809E817,1546.6734,1742.9238,13.4199
Detritus and decomposing,130.7042,130.7042,0.7392,156.3077,156.4410,156.4641,1402.6176,1084.1344,1124.0817,0.7254,2130,226,699,7.3043,4.4955,1000.0000,7.4370,4.7168,1000.0000,0.2213,0.6212,0.6186,0.8768,1.6167,52.7382,0.9253,12.9003,15.3140,12.9003,88.7532,862.9690,2.7099,65.0000,-20.0000,0.2749,0.7844,0.3690,23.5825,8.7022,1349,48,43,126.5718,18.4977,1,64.5694,0.9991,1.0010,1.0001,1.2243,0.0000,0.0000,0.0000,40.4870,0.0000,0,0.0000,0.0000,49363.0000,0.3820,0.1576,81E137596A8B11ED8FA800301809E817,1124.0817,1880.4620,11.9691
Detritus and decomposing,90.3019,90.3019,0.6009,152.4760,152.5514,152.4452,761.5887,757.3842,645.5189,0.7254,2133,263,505,7.2178,4.4521,1000.0000,7.3597,4.7243,1000.0000,0.2722,0.2879,0.5136,0.6758,1.9471,54.2459,0.7756,10.7227,15.7573,10.7227,56.2667,863.2970,3.8579,65.0000,-30.0000,0.1004,0.9087,0.2592,24.3470,6.3109,1350,54,38,141.5822,22.1247,2,61.3158,0.9995,0.9998,0.9993,1.1303,0.0000,0.0000,0.0000,33.5669,0.0000,0,0.0000,0.0000,41342.0000,0.1576,0.3195,81E13FF46A8B11ED8FA800301809E817,645.5189,2048.5380,9.0675
Detritus and decomposing,92.7260,92.7260,0.9786,157.1309,156.6544,156.0268,574.1054,1014.6413,671.6859,0.7254,2134,178,1219,7.0941,4.3129,1000.0000,7.2737,4.6540,1000.0000,0.3412,0.5808,0.3358,0.8007,2.9777,46.6591,0.8359,10.8657,13.3595,10.8657,31.2447,864.2190,7.2162,5.0000,-90.0000,1.2621,0.4421,0.1386,33.6388,4.6616,1351,41,44,154.6611,14.8707,1,76.6008,1.0030,0.9930,0.9960,1.6417,0.0000,0.0000,0.0000,28.0925,0.0000,0,0.0000,0.0000,46089.0000,0.2658,0.1867,81E142D96A8B11ED8FA800301809E817,671.6859,1248.4305,11.9691
Detritus and decomposing,81.4800,81.4800,0.9124,160.1704,160.0111,159.8481,679.5461,657.0637,553.2742,0.7254,2135,407,1108,4.5770,3.4781,36.0000,5.6422,4.3219,36.0000,0.8437,0.7140,0.5157,0.8845,1.9391,44.2742,0.8626,10.1855,12.5736,10.1855,67.2222,864.5160,3.8309,-80.0000,20.0000,0.7384,0.5752,0.2610,23.3297,6.0899,76,42,42,127.4185,13.4199,1,58.8392,1.0010,0.9980,0.9990,1.3290,0.0000,0.0000,0.0000,18.2675,0.0000,0,0.0000,0.0000,34403.0000,0.5769,0.1899,81E145BE6A8B11ED8FA800301809E817,553.2742,1040.8246,10.5183
